Unnamed: 0,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
4773,26505,en,Arthur et la vengeance de Maltazard,0.004751061202560082,2009-11-26,0.6,1387,"['Adventure', 'Fantasy', 'Animation', 'Family']","Arthur answers a distress call from Princess Selenia, who is menaced by the nefarious Maltazard.",0.0,93.0,
4774,368940,de,Robinson Crusoe,0.005341360035944211,2016-02-04,0.6105263157894736,250,"['Animation', 'Adventure', 'Comedy', 'Family']","On a tiny exotic island, Tuesday, an outgoing parrot lives with his quirky animal friends in paradise. However, Tuesday can't stop dreaming about discovering the world. After a violent storm, Tuesday and his friends wake up to find a strange creature on the beach: Robinson Crusoe. Tuesday immediately views Crusoe as his ticket off the island to explore new lands. Likewise, Crusoe soon realizes that the key to surviving on the island is through the help of Tuesday and the other animals. It isn't always easy at first, as the animals don't speak ""human."" Slowly but surely, they all start living together in harmony, until one day, when their comfortable life is overturned by two savage cats, who wish to take control of the island. A battle ensues between the cats and the group of friends but Crusoe and the animals soon discover the true power of friendship up against all odds (even savage cats).",0.33648355117941403,90.0,Just because you're stranded... doesn't mean you can't make some friends.
4775,44564,en,The Dilemma,0.003572427271099158,2011-01-13,0.5578947368421052,669,"['Comedy', 'Drama']","Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",0.563494851980707,111.0,Two best friends. Nothing could come between them... or could it?
4776,6279,en,Sister Act 2: Back in the Habit,0.0036497984422080554,1993-12-09,0.6736842105263158,1359,"['Music', 'Comedy']","Deloris Van Cartier is again asked to don the nun's habit to help a run-down Catholic school, presided over by Mother Superior. And if trying to reach out to a class full of uninterested students wasn't bad enough, the sisters discover that the school is due to be closed by the unscrupulous chief of a local authority.",0.4812650226793687,107.0,
4777,530581,te,365 Days,0.004685079696233713,2015-05-22,0.5368421052631578,11,['Romance'],This film tracks a hasty marriage through its first 365 days.,0.0,110.0,Before Marriage - After Marriage
4778,594634,de,Dem Horizont so nah,0.004659943884299857,2019-10-10,0.8421052631578947,358,"['Drama', 'Romance']",Jessica knows exactly what her life is supposed to look like and where it takes her. But then she meets Danny. He has a complicated past and could confuse all their plans. Jessica has to decide.,0.0,117.0,
4779,785522,en,Skater Girl,0.003831247584605572,2021-06-11,0.7999999999999999,93,['Drama'],"Prerna, a teenager growing up in rural India, comes of age when she’s introduced to the sport of skateboarding. As a result, she has to fight the odds to follow her dreams and compete in the national championship.",0.0,107.0,A coming of age story of a rural skater girl.
4780,631346,ja,変態観測 恥穴むき出し!,0.0032927913633350194,2018-02-02,0.8421052631578947,1,[],,0.0,70.0,
4781,6623,en,The Peacemaker,0.003060677850008326,1997-09-26,0.631578947368421,704,"['Action', 'Thriller']","When a train carrying atomic warheads mysteriously crashes in the former Soviet Union, a nuclear specialist discovers the accident is really part of a plot to cover up the theft of the weapons. Assigned to help her recover the missing bombs is a crack Special Forces Colonel.",0.9274763809647627,124.0,How do you get the world's attention?
4782,4553,en,The Machinist,0.0045138419774343255,2004-02-09,0.7894736842105263,4021,"['Thriller', 'Drama']","The Machinist is the story of Trevor Reznik, a lathe-operator who is suffering from insomnia. In a machine shop, occupational hazards are bad enough under normal circumstances; yet for Trevor the risks are compounded by fatigue. Trevor has lost the ability to sleep. This is no ordinary insomnia...",0.06887642982087487,101.0,A little guilt goes a long way...
4783,889,en,The Flintstones in Viva Rock Vegas,0.004945470997985993,2000-04-28,0.5052631578947367,555,"['Comedy', 'Family', 'Romance']","The Flintstones are at it again. The Flintstones and the Rubbles head for Rock Vegas with Fred hoping to court the lovely Wilma. Nothing will stand in the way of love, except for the conniving Chip Rockefeller who is the playboy born in Baysville but who has made it in the cutthroat town of Rock Vegas. Will Fred win Wilma's love?",0.499310634110322,90.0,Get ready to rock!
4785,438808,en,White Boy Rick,0.004165475333913551,2018-09-14,0.6631578947368421,742,"['Crime', 'Drama']","The story of a teenager, Richard Wershe Jr., who became an undercover informant for the police during the 1980s and was ultimately arrested for drug-trafficking and sentenced to life in prison.",0.2183025568989242,111.0,Hustler. Informant. Kingpin. Legend.
4786,68727,en,Trance,0.0040633610979322644,2013-03-27,0.6947368421052631,1765,"['Thriller', 'Crime', 'Drama', 'Mystery']",A violent gang enlists the help of a hypnotherapist in an attempt to locate a painting which somehow vanished in the middle of a heist.,0.20370625181075674,101.0,Don't be a hero.
4787,77495,es,Mientras duermes,0.004809187767657121,2011-10-14,0.7473684210526315,759,"['Thriller', 'Horror']","César, an unhappy concierge, maintains a peculiar relationship with the very diverse inhabitants of the upper-class apartment building where he works in Barcelona.",0.0,97.0,Someone is watching over you
4788,408648,en,Batman and Harley Quinn,0.007894608682537836,2017-08-14,0.6526315789473685,454,"['Adventure', 'Action', 'Animation', 'Science Fiction']","Batman and Nightwing are forced to team with the Joker's sometimes-girlfriend Harley Quinn to stop a global threat brought about by Poison Ivy and Jason Woodrue, the Floronic Man.",0.0,74.0,Gotham City's heroes need a super-villain to fight for justice.
4789,194290,en,The Medium,0.0051017843284496545,1951-09-04,0.4631578947368421,5,"['Drama', 'Music', 'Horror']",Madame Flora is terrified when she perceives a supernatural presence during one of her fraudulent séances...,0.0,84.0,
4790,251768,en,JLA Adventures: Trapped in Time,0.00700778581774651,2014-01-21,0.7052631578947368,149,"['Family', 'Animation', 'Action', 'Science Fiction']","Get ready for a battle of the ages when the Justice League faces off against its archenemies, the Legion of Doom, in an all-new movie from DC Comics. A mysterious being known as the Time Trapper arises, and a sinister plan led by Lex Luthor sends the Legion of Doom back in time to eliminate Superman, Wonder Woman and Batman before they become super heroes. For Aquaman, Flash and Cyborg, along with teen super heroes Karate Kid and Dawnstar, the stakes have never been higher, the rescue mission never deadlier. So join the fight for the future as the Justice League confronts its ultimate challenge… the threat of having never existed!",0.0,52.0,"As the sands of time run, thy will shall be done."
4791,366654,ko,조선마술사,0.004926619139035601,2015-12-30,0.7052631578947368,15,"['Drama', 'Romance', 'Fantasy']","A Princess in the Joseon Dynasty travels to the Qing Dynasty to marry. On the way to there, she meets a young magician and falls in love with him.",0.0,122.0,As I lay my eyeson you the magic begins
4792,668,en,On Her Majesty's Secret Service,0.007280745025465718,1969-12-12,0.6947368421052631,1301,"['Adventure', 'Action', 'Thriller']","James Bond tracks his archnemesis, Ernst Blofeld, to a mountaintop retreat where he is training an army of beautiful, lethal women. Along the way, Bond falls for Italian contessa Tracy Draco, and marries her in order to get closer to Blofeld.",0.6882785162458832,142.0,Far up! Far out! Far more! James Bond 007 is back!
4793,13313,en,Beauty and the Beast: The Enchanted Christmas,0.005631207367306476,1997-11-11,0.6526315789473685,785,"['Animation', 'Family', 'Fantasy']","Astonished to find the Beast has a deep-seeded hatred for the Christmas season, Belle endeavors to change his mind on the matter.",0.0,72.0,All the magic of Disney's legendary classic continues.
4794,373675,pt,Pintando o Sexo,0.002304247009623874,1977-12-20,0.21052631578947367,1,['Comedy'],,0.0,0.0,
4795,34583,en,The Final,0.004159191380930089,2010-01-28,0.6210526315789474,199,"['Thriller', 'Horror']",A group of high school outcasts get revenge on the students that torment them.,0.0,93.0,This lesson can't be learned in the classroom.
4796,582,de,Das Leben der Anderen,0.004256985399235243,2006-03-15,0.8526315789473683,2691,"['Drama', 'Thriller']",A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,0.5877376531894113,137.0,"Before the Fall of the Berlin Wall, East Germany's Secret Police Listened to Your Secrets."
4797,358344,es,Vacaciones en familia,0.0029196816549418576,2015-06-25,0.6526315789473685,3,['Comedy'],"The Kellys are a bourgeois family that have fallen into hard times.  Deprived of the bragging rights of their typical summer vacation at a posh Chilean beach resort town, they pretend that they are instead going to Brazil for their vacation.  They feign leaving on vacation but instead spend the time locked up at home and avoiding the suspicions of a nosy neighbor.",0.0,90.0,
4798,157849,en,A Most Wanted Man,0.0037676225606480015,2014-07-25,0.6842105263157894,1058,['Thriller'],A Chechen Muslim illegally immigrates to Hamburg and becomes a person of interest for a covert government team which tracks the movements of potential terrorists.,0.2649425203490309,121.0,
4799,46261,en,Don't Be Afraid of the Dark,0.004452966182907019,2010-11-06,0.6,830,"['Fantasy', 'Horror', 'Thriller']",A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.,0.3106039677765947,99.0,Fear is never just make believe
4800,485415,en,Day of the Dead: Bloodline,0.004848855220865237,2017-12-29,0.4631578947368421,421,"['Action', 'Horror']","In a world overrun by zombies, military personnel and survivalists live in an underground bunker while they seek a cure.",0.0,90.0,Join the undying war.
4801,329833,en,Zoolander 2,0.004945470997985993,2016-02-06,0.5052631578947367,1784,['Comedy'],Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,0.46992983873368804,100.0,Long time no Z
4802,432057,ja,魔法少女リリカルなのは Reflection,0.004785230196907667,2017-07-22,0.6842105263157894,3,"['Fantasy', 'Animation', 'Action', 'Science Fiction']","The planet Eltria, having suffered severe desertification in the past, has all but been abandoned. Against her older sister's wishes, Kyrie Florian travels to Earth alongside her best friend, the AI Iris, in search of the key to their planet's regeneration. However, the only way to find it lies within the Tome of the Night Sky, leading them into conflict with Nanoha and her friends.",0.012498467893881919,111.0,
4803,357940,zh,老炮儿,0.004457679147644618,2015-09-16,0.7263157894736842,92,"['Crime', 'Action', 'Drama']","Many years ago Mr. Six was a notorious gangster. That was back when there was still such a thing as honour among thieves, when criminals earned respect and maintained principles. These days Mr. Six is all but forgotten, a living relic residing in a narrow alley.  One day Six's son, Xiaobo, is abducted by some spoiled punks after he scratches their precious Ferrari. Mr. Six realizes that he must do whatever it takes to get his son back — even if that means returning to the life he thought he had left behind.",0.0,134.0,
4804,4995,en,Boogie Nights,0.004726318137687695,1997-10-07,0.7999999999999999,2300,['Drama'],"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",0.3618918529468973,156.0,"The life of a dreamer, the days of a business, and the nights in between."
4805,560192,en,Grand Isle,0.00453779954818378,2019-12-06,0.6210526315789474,194,"['Thriller', 'Action']","Walter and his neglected wife lure a young man into their Victorian home to escape a hurricane. When the man is charged with murder by Det. Jones, he must reveal the couple's wicked secrets to save himself.",0.0,97.0,A storm is coming
4806,532327,en,How High 2,0.0041254151336439695,2019-04-16,0.7052631578947368,72,"['Comedy', 'TV Movie']","When two jobless friends discover a hidden weed bible and the ultimate bud, they think that they’ve got it made…with 'seed' money to start a new snack delivery app. But, when nearly all of their stash and weed bible are stolen, the two potpreneurs set off on an outrageous, mind-bending adventure through Atlanta to find them. Stoned with supernatural powers, they search 'high' and low, stopping at nothing to recover their ticket to starting a legit business.",0.0,89.0,
4807,478820,fr,L'Empereur de Paris,0.004061397362624933,2018-12-19,0.6736842105263158,390,"['Drama', 'Crime', 'Thriller']","Paris, France, early 19th century. The legendary convict François Vidocq lives in disguise trying to escape from a tragic past that torments him. When, after an unfortunate event, he crosses paths with the police chief, he makes a bold decision that will turn the ruthless mastermind of the Parisian underworld against him.",0.0,121.0,Fugitive. Detective. Legend.
4808,14191,en,Aquamarine,0.0053323268535304825,2006-03-03,0.6631578947368421,1203,"['Fantasy', 'Romance', 'Family', 'Comedy']","Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard.",0.1931713062649022,104.0,A Fish-Out-Of-Water Comedy.
4809,321741,en,Concussion,0.005609213531864353,2015-11-12,0.7473684210526315,2070,"['Drama', 'History']","A dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",0.42286708200463347,123.0,Even Legends Need a Hero
4810,284427,de,Who Am I - Kein System ist sicher,0.007003072853008914,2014-09-25,0.8105263157894737,1121,['Thriller'],"Benjamin, a young German computer whiz, is invited to join a subversive hacker group that wants to be noticed on the world's stage.",0.06465331648015205,105.0,No system is safe.
4811,763109,sv,Jag är Zlatan,0.007961375682987139,2021-11-11,0.0,0,['Drama'],"Coming-of-age story depicting Zlatan Ibrahimovic's upbringing in a rough Swedish suburb. Born to Balkan immigrants, football was Zlatan's release in a tough environment where his remarkable talent and self-reliance catapulted him against all odds to the top of international football playing for clubs like Ajax Amsterdam, Juventus, Inter, Milan, Barcelona, Paris Saint-Germain and Manchester United.",0.0,100.0,
4812,855400,ta,ஜெய் பீம்,0.0038100392432863822,2021-11-02,0.8105263157894737,11,['Drama'],"A pregnant woman from a primitive tribal community, searches desperately for her husband, who is missing from police custody. So as to find her husband and seek justice for them, as their voice, a High Court advocate rises in support. Will their battle for justice succeed?",0.0,164.0,
4813,320,en,Insomnia,0.004899519591794414,2002-05-24,0.7263157894736842,3521,"['Crime', 'Mystery', 'Thriller']",Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,0.9547783902433267,118.0,A tough cop. A brilliant killer. An unspeakable crime.
4814,455551,en,The Recall,0.004942329021494262,2017-06-02,0.47368421052631576,281,"['Science Fiction', 'Horror']","When five friends vacation at a remote lake house, they expect nothing less then a good time, unaware that Earth is under attack by an alien invasion and mass-abductions.",0.011079408915264839,91.0,They've come to claim what's theirs
4815,362703,en,Diablo,0.003566143318115694,2016-01-08,0.5052631578947367,134,"['Action', 'Adventure', 'Thriller', 'Western']",A young civil war veteran is forced on a desperate journey to save his kidnapped wife.,0.0,83.0,"Beyond Hope, Beyond Regret, Beyond Salvation"
4816,347688,en,Scooby-Doo! and Kiss: Rock and Roll Mystery,0.004449824206415287,2015-07-10,0.8526315789473683,191,"['Family', 'Animation', 'Comedy']","Get ready to Rock! Scooby-Doo and the Mystery Inc. Gang team up with the one and only KISS in this all-new, out-of-this-world adventure! We join the Gang at Kiss World – the all-things-Kiss theme park, as they investigate a series of strange hauntings. With help from Kiss, they discover that the Crimson Witch has returned to summon The Destroyer from the alternate dimension of Kissteria! The evil duos ghastly plan, to destroy the earth! Can the Gang's cunning and Kiss's power of rock save the day?!",0.0,79.0,
4818,663870,da,Retfærdighedens ryttere,0.0032884711456588876,2020-11-19,0.7684210526315789,226,"['Action', 'Comedy', 'Drama']","Markus, a deployed military man, has to go home to his teenage daughter, Mathilde, when his wife dies in a tragic train accident. It seems to be plain bad luck – but it turns out that it might have been a carefully orchestrated assassination, which his wife ended up being a random casualty of.",0.005705295343292442,116.0,Nothing Is Random
4819,12903,en,Scooby-Doo! and the Goblin King,0.0043488882116184,2008-01-01,0.8210526315789473,175,"['Mystery', 'Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy', 'Music']","Scooby-Doo and Shaggy must go into the underworld ruled by the Goblin King in order to stop a mortal named The Amazing Krudsky who wants power and is a threat to their pals, Fred, Velma and Daphne.",0.0,75.0,
4820,399173,en,The Assignment,0.003958104885459248,2016-04-27,0.5684210526315789,372,"['Action', 'Crime', 'Thriller']","Ace assassin Frank Kitchen is double crossed by gangsters and falls into the hands of rogue surgeon known as The Doctor who turns him into a woman. The hitman, now a hitwoman, sets out for revenge, aided by a nurse named Johnnie who also has secrets.",0.0032643704920836862,95.0,A revenger's tale.
4821,659384,ru,Ряд 19,0.007944880306405546,2021-11-11,0.0,0,['Horror'],"A young female doctor and her 6-year-old daughter are on an overnight flight in a violent storm. When passengers on the half-empty plane inexplicably begin to die, the woman’s grip on reality weakens and she is forced to relive her worst childhood nightmare.",0.0,77.0,
4822,317952,en,Cartel Land,0.0049395797920639955,2015-07-03,0.7684210526315789,292,"['Drama', 'Documentary']","In the Mexican state of Michoacán, Dr. Jose Mireles, a small-town physician known as ""El Doctor,"" shepherds a citizen uprising against the Knights Templar, the violent drug cartel that has wreaked havoc on the region for years. Meanwhile, in Arizona's Altar Valley—a narrow, 52-mile-long desert corridor known as Cocaine Alley—Tim ""Nailer"" Foley, an American veteran, heads a small paramilitary group called Arizona Border Recon, whose goal is to halt Mexico’s drug wars from seeping across our border.",0.0,100.0,
4823,11683,en,Land of the Dead,0.0047216051729500955,2005-06-24,0.6526315789473685,1134,"['Horror', 'Science Fiction', 'Thriller']","The world is full of zombies and the survivors have barricaded themselves inside a walled city to keep out the living dead. As the wealthy hide out in skyscrapers and chaos rules the streets, the rest of the survivors must find a way to stop the evolving zombies from breaking into the city.",0.3926977693962284,93.0,The dead shall inherit the Earth.
4824,360404,en,"Monster High: Boo York, Boo York",0.005036981063307685,2015-10-19,0.7999999999999999,114,"['Animation', 'Family', 'Music']","It's fright lights, big city when the Monster High ghouls head to Boo York! Cleo de Nile is invited to attend a gancy gala celebrating the return of the magical comet and, of course, she brings along her beast friends. But their trip isn't all fun and frightseeing because Nefera, Cleo's sister, uses the comet's power for her own spooktacularly sneaky plans. Can the monsters unwrap the mystery of the comet in time to stop Nefera? Find out in Booy York, Boo York, the first-ever Monster High musical, featuring eight original songs.",0.0,72.0,A Monsterrific Musical!
4825,400710,en,Flatliners,0.004429401359219031,2017-09-28,0.6,1917,"['Drama', 'Horror', 'Thriller']","Five medical students, hoping to understand the mystery of what lies beyond life, embark on a dangerous experiment. When their hearts are stopped for a short period of time, they have a near-death experience…",0.3791600889727335,111.0,You haven't lived until you've died
4827,342126,ja,たまゆら～卒業写真～ 第1部 芽-きざし-,0.005782414985971075,2015-04-04,0.6526315789473685,5,"['Drama', 'Animation']","As Fu and her friends begin their third and final year of high school, the photography club gets two new members; freshman Takumi Shindou and sophomore Suzune Maekawa. Thinking about what to do after graduation, Fu decides she wants to pursue a career combining photography and travelling. Afterwards, Fu's family tell Fu about the time she took a picture of her father and first learned about ""tamayura"" from him. Later, as Chihiro and Tomo pay a visit for the Bamboo Festival, announcing that they plan to study abroad after graduation, Fu is shocked to learn that Riho is planning to leave town. During the festival the next day, as the girls get to see Kanae as part of Sayomi's explorer's club, Fu is approached by Riho, who explains she is going to Tokyo to open a gallery with her friend. Thankful for everything Riho has done for her, Fu promises the carry on her torch in pusuit of a career in photography.",0.0,52.0,
4828,803923,en,Every Breath You Take,0.005561691137426909,2021-04-02,0.631578947368421,97,['Thriller'],"A psychiatrist, whose client commits suicide, finds his family life disrupted after introducing her surviving brother to his wife and daughter.",0.0,105.0,Such things still happen
4829,9606,ja,メトロポリス,0.005603322325942357,2001-05-26,0.7368421052631579,310,"['Animation', 'Science Fiction']","Kenichi and his detective uncle, Shunsaku Ban, leave Japan to visit Metropolis, in search of the criminal, Dr. Laughton. However, when they finally find Dr. Laughton, Kenichi and Shunsaku find themselves seperated and plunged into the middle of a larger conspiracy. While Shunsaku searches for his nephew and explanations, Kenichi tries to protect Tima (a mysterious young girl), from Duke Red and his adopted son Rock, both of whom have very different reasons for wanting to find her.",0.03388048966069553,108.0,Welcome to Metropolis
4831,437109,ko,악녀,0.005606464302434088,2017-06-08,0.7263157894736842,479,"['Drama', 'Action']",A young girl is raised as a killer in the Yanbian province of China. She hides her identity and travels to South Korea where she hopes to lead a quiet life but becomes involved with two mysterious men.,0.07336190085372925,129.0,An endless vengeance begins
4832,8975,en,The Marine,0.005426586148282437,2006-10-13,0.631578947368421,546,['Action'],A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.,0.18610803467766346,92.0,They took his wife. Now he's coming.
4833,2832,en,Identity,0.0049352595743878645,2003-04-25,0.7578947368421053,2811,"['Mystery', 'Thriller']","Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",0.7578418266657884,90.0,The secret lies within.
4834,30061,en,Justice League: Crisis on Two Earths,0.006605220079743363,2010-02-23,0.7789473684210526,493,"['Action', 'Adventure', 'Animation', 'Science Fiction']","A heroic version of Lex Luthor from an alternate universe appears to recruit the Justice League to help save his Earth from the Crime Syndicate, an evil version of the League. What ensues is the ultimate battle of good versus evil in a war that threatens both planets and, through a devious plan launched by Batman's counterpart Owlman, puts the balance of all existence in peril.",0.0,75.0,"When Justice meets its match, worlds collide."
4835,529414,es,Franco Escamilla: Por La Anécdota,0.00499495712773077,2018-06-08,0.9684210526315788,88,['Comedy'],Mexican stand-up comedian Franco Escamilla draws his jokes from real-life experiences -- and he's willing to do anything for new material. He's not afraid to make generalizations about how men bathe. But he is scared to talk to strangers. Especially at funerals.,0.0,66.0,
4836,8859,en,"Dude, Where's My Car?",0.0036584388775603182,2000-12-15,0.5789473684210527,1378,"['Comedy', 'Science Fiction']",Two stoners wake up after a night of partying and cannot remember where they parked their car.,0.6144438056389196,83.0,"After a night they can't remember, comes a day they'll never forget."
4837,419700,en,Sandy Wexler,0.005507492042944534,2017-04-14,0.5789473684210527,394,['Comedy'],"When a hapless but dedicated talent manager signs his first client who actually has talent, his career finally starts to take off.",0.0,130.0,
4838,345923,en,All I See Is You,0.004938008803818129,2017-08-10,0.5368421052631578,476,"['Mystery', 'Thriller']",A blind woman's relationship with her husband changes when she regains her sight and discovers disturbing details about themselves.,0.00543192176828967,110.0,
4839,101907,en,Hulk vs. Thor,0.0036584388775603182,2009-01-27,0.7052631578947368,164,"['Action', 'Animation', 'Fantasy', 'Science Fiction']","For ages, Odin has protected his kingdom of Asgard. But every winter, the All-Father must rest and regain his strength for one week. During this time, all of Asgard's foes (including trolls, giants, dark elves, and demons) try to claim the realm for their own, but they are always stopped by Odin's son, the mighty Thor, albeit with the loss of many brave Asgardian warriors. Loki, god of mischief, has kidnapped Dr. Bruce Banner and brought him to Asgard with the help of Amora, once Thor's lover, now the supervillain known as the Enchantress. Loki makes Banner angry and he changes into the Hulk. The Enchantress then casts a spell over the Hulk which separates Banner from his monstrous alter-ego and grants Loki control over the Hulk's body.",0.0,41.0,A Battle Between God and Monster
4840,225145,ja,ガッチャマン,0.005249457223561054,2013-08-24,0.5157894736842106,10,"['Action', 'Adventure', 'Science Fiction']","By the year 2050 AD, a mysterious organization called Galactor has occupied half of the Earth and threatens to exterminate the human race. Around the same time, the International Science Organization had uncovered mysterious stones that bear unusual powers.  It is said that one person out of approximately eight million is able to harness the power of the stones; they are known as a ""Receptor"". Dr. Kozaburo Nambu gathers a team of these five lucky Receptors together. Known as the ""Gatchaman"" team, it is their mission to defeat Galactor.",0.0,113.0,
4841,8836,en,The X Files: I Want to Believe,0.003735810048669216,2008-07-24,0.6,1118,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']","Six years after the events of The X-Files series finale, former FBI agent Doctor Dana Scully is now a staff physician at Our Lady of Sorrows, a Catholic hospital, and treating a boy named Christian who has Sandhoff disease, a terminal brain condition. FBI agent Drummy arrives to ask Scully’s help in locating Fox Mulder, the fugitive former head of the X-Files division, and says they will call off its manhunt for him if he will help investigate the disappearances of several women, including young FBI agent Monica Banan.  Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.",0.5740470098435478,104.0,"To find the truth, you must believe."
4842,407887,ko,인천상륙작전,0.005426586148282437,2016-07-27,0.6210526315789474,144,"['History', 'Drama', 'War', 'Action']",A squad of soldiers fight in the Korean War's crucial Battle of Incheon.,0.41306648946768254,111.0,The Odds Were 5000 to 1 … One was all They Needed.
4843,270010,en,A Hologram for the King,0.0035610376063166297,2016-04-22,0.6105263157894736,894,"['Comedy', 'Drama']","Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back.",0.0353691619662068,97.0,How far will you go? To find yourself.
4844,2539,en,Spanglish,0.004520911424540721,2004-12-17,0.631578947368421,1007,['Comedy'],"Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.",0.4621411981273873,130.0,Every family has a hero.
4845,553141,en,The Head Hunter,0.002956207131658241,2019-04-05,0.5578947368421052,208,"['Horror', 'Fantasy']","On the outskirts of a kingdom, a quiet but fierce medieval warrior protects the realm from monsters and the occult. His gruesome collection of heads is missing only one - the monster that killed his daughter years ago. Driven by a thirst for revenge, he travels wild expanses on horseback. When his second chance arrives, it’s in a way far more horrifying than he ever imagined.",0.00037490945271733707,72.0,Grief. Anger. Vengeance.
4846,3175,en,Barry Lyndon,0.004126986121889836,1975-11-26,0.8421052631578947,2019,"['Drama', 'Romance', 'War']","An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.",0.0016707870154781049,185.0,At long last Redmond Barry became a gentleman—and that was his tragedy.
4848,610892,ja,ヴァイオレット・エヴァーガーデン 外伝 - 永遠と自動手記人形 -,0.002780256448121255,2019-09-06,0.8842105263157894,206,"['Drama', 'Fantasy', 'Animation']","Isabella, the daughter of the noble York family, is enrolled in an all-girls academy to be groomed into a dame worthy of nobility. However, she has given up on her future, seeing the prestigious school as nothing more than a prison from the outside world. Her family notices her struggling in her lessons and decides to hire Violet Evergarden to personally tutor her under the guise of a handmaiden.  At first, Isabella treats Violet coldly. Violet seems to be able to do everything perfectly, leading Isabella to assume that she was born with a silver spoon. After some time, Isabella begins to realize that Violet has had her own struggles and starts to open up to her. Isabella soon reveals that she has lost contact with her beloved younger sister, whom she yearns to see again.  Having experienced the power of words through her past clientele, Violet asks if Isabella wishes to write a letter to Taylor. Will Violet be able to help Isabella convey her feelings to her long-lost sister?",0.09102966414369924,91.0,
4849,319075,en,Cobain: Montage of Heck,0.005522809178341727,2015-03-23,0.8105263157894737,577,"['Documentary', 'Music']","Hailed as one of the most innovative and intimate documentaries of all time, experience Kurt Cobain like never before in the only ever fully authorized portrait of the famed music icon. Academy Award nominated filmmaker Brett Morgen expertly blends Cobain's personal archive of art, music, never seen before movies, animation and revelatory interviews from his family and closest friends.",0.0,132.0,
4850,116,en,Match Point,0.004932117597896133,2005-10-26,0.7684210526315789,3212,"['Drama', 'Thriller', 'Crime', 'Romance']","Match Point is Woody Allen’s satire of the British High Society and the ambition of a young tennis instructor to enter into it. Yet when he must decide between two women - one assuring him his place in high society, and the other that would take him far from it - palms start to sweat and a dark psychological match in his head begins.",0.7162538293836888,124.0,Passion Temptation Obsession.
4851,660006,fr,Madame Claude,0.004767949326203141,2021-04-02,0.6105263157894736,145,"['Crime', 'Drama', 'Romance']","Paris, the late 1960s. Madame Claude is at the head of a flourishing business dedicated to prostitution that gives her power over both the french political and criminal worlds. But the end of her empire is closer than she thinks.",0.0,112.0,
4852,13600,en,City of Ember,0.0037342390604233494,2008-10-07,0.6631578947368421,1381,"['Adventure', 'Family', 'Fantasy']","For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker. Now, two teenagers, in a race against time, must search Ember for clues that will unlock the ancient mystery of the city's existence, before the the lights go out forever.",0.15003303337498491,90.0,Escape is the only option
